"","expedition_id","member_id","success","year","season","age","expedition_role","oxygen_used"
"636","SPHN93101","SPHN93101-05",TRUE,1993,"Spring",36,"Climber",FALSE
"637","SPHN93101","SPHN93101-08",TRUE,1993,"Spring",29,"Climber",FALSE
"638","EVER96302","EVER96302-10",FALSE,1996,"Autumn",35,"H-A Worker",FALSE
"639","EVER99107","EVER99107-02",FALSE,1999,"Spring",36,"Exp Doctor",TRUE
"640","EVER99107","EVER99107-03",FALSE,1999,"Spring",45,"Climber",FALSE
"641","EVER99107","EVER99107-04",FALSE,1999,"Spring",46,"Climber",FALSE
"642","EVER99107","EVER99107-05",FALSE,1999,"Spring",35,"Climber",FALSE
"643","EVER99107","EVER99107-06",FALSE,1999,"Spring",41,"Climber",FALSE
"644","EVER99107","EVER99107-07",FALSE,1999,"Spring",45,"Climber",FALSE
"645","EVER99107","EVER99107-08",FALSE,1999,"Spring",38,"Climber",FALSE
"646","EVER99107","EVER99107-09",FALSE,1999,"Spring",46,"Climber",TRUE
"647","EVER99107","EVER99107-10",FALSE,1999,"Spring",33,"Climber",FALSE
"648","EVER99107","EVER99107-01",FALSE,1999,"Spring",46,"Leader",FALSE
"649","EVER99113","EVER99113-02",FALSE,1999,"Spring",42,"Climber",FALSE
"650","EVER99113","EVER99113-03",FALSE,1999,"Spring",44,"Climber",TRUE
"651","EVER99113","EVER99113-01",FALSE,1999,"Spring",38,"Leader",TRUE
"652","EVER99113","EVER99113-04",TRUE,1999,"Spring",24,"Climber",TRUE
"653","EVER99113","EVER99113-05",FALSE,1999,"Spring",37,"Climber",FALSE
"654","EVER99113","EVER99113-07",TRUE,1999,"Spring",34,"H-A Worker",TRUE
"655","EVER99113","EVER99113-06",TRUE,1999,"Spring",30,"H-A Worker",TRUE
"656","EVER99116","EVER99116-04",FALSE,1999,"Spring",35,"Climber",FALSE
"657","EVER99116","EVER99116-06",TRUE,1999,"Spring",42,"Climber",TRUE
"658","EVER99116","EVER99116-07",TRUE,1999,"Spring",39,"Climber",TRUE
"659","EVER99116","EVER99116-08",FALSE,1999,"Spring",33,"Climber",FALSE
"660","EVER99116","EVER99116-05",TRUE,1999,"Spring",30,"Climber",TRUE
"661","EVER99116","EVER99116-09",TRUE,1999,"Spring",34,"Climber",TRUE
"662","EVER99116","EVER99116-10",TRUE,1999,"Spring",37,"Climber",TRUE
"663","EVER99116","EVER99116-11",FALSE,1999,"Spring",43,"Climber",FALSE
"664","EVER99116","EVER99116-12",TRUE,1999,"Spring",34,"Climber",TRUE
"665","EVER99116","EVER99116-13",TRUE,1999,"Spring",32,"Climber",TRUE
"666","EVER99116","EVER99116-01",FALSE,1999,"Spring",46,"Leader",FALSE
"667","EVER99116","EVER99116-15",FALSE,1999,"Spring",36,"Climber",FALSE
"668","EVER99116","EVER99116-02",TRUE,1999,"Spring",38,"Climbing Leader",TRUE
"669","EVER99116","EVER99116-14",TRUE,1999,"Spring",32,"Climber",TRUE
"670","NUPT99102","NUPT99102-01",FALSE,1999,"Spring",45,"Leader",FALSE
"671","NUPT99102","NUPT99102-02",FALSE,1999,"Spring",51,"Exp Doctor",FALSE
"672","NUPT99102","NUPT99102-03",FALSE,1999,"Spring",35,"Climber",FALSE
"673","NUPT99102","NUPT99102-04",FALSE,1999,"Spring",27,"BC Manager",FALSE
"674","NUPT99102","NUPT99102-05",FALSE,1999,"Spring",44,"Climber",FALSE
"675","EVER99116","EVER99116-03",TRUE,1999,"Spring",37,"Climber",TRUE
"676","CHOY99301","CHOY99301-03",FALSE,1999,"Autumn",30,"Climber",FALSE
"677","CHOY99301","CHOY99301-02",FALSE,1999,"Autumn",41,"Climbing Leader",FALSE
"678","CHOY99301","CHOY99301-04",TRUE,1999,"Autumn",32,"Climber",FALSE
"679","CHOY99301","CHOY99301-05",TRUE,1999,"Autumn",35,"Climber",FALSE
"680","CHOY99301","CHOY99301-06",TRUE,1999,"Autumn",31,"Climber",FALSE
"681","CHOY99301","CHOY99301-07",FALSE,1999,"Autumn",34,"Climber",FALSE
"682","CHOY99301","CHOY99301-09",FALSE,1999,"Autumn",31,"Climber",FALSE
"683","CHOY99301","CHOY99301-01",FALSE,1999,"Autumn",51,"Leader",FALSE
"684","CHOY99301","CHOY99301-08",TRUE,1999,"Autumn",29,"Climber",FALSE
"685","CHOY99301","CHOY99301-11",TRUE,1999,"Autumn",40,"H-A Worker",FALSE
"686","CHOY99301","CHOY99301-10",TRUE,1999,"Autumn",37,"H-A Worker",FALSE
"687","EVER00116","EVER00116-03",FALSE,2000,"Spring",21,"Climber",TRUE
"688","EVER00116","EVER00116-04",FALSE,2000,"Spring",23,"Climber",FALSE
"689","EVER00116","EVER00116-05",FALSE,2000,"Spring",26,"Climber",FALSE
"690","EVER00116","EVER00116-01",TRUE,2000,"Spring",26,"Leader",TRUE
"691","EVER00116","EVER00116-02",FALSE,2000,"Spring",33,"Deputy Leader",FALSE
"692","EVER00116","EVER00116-06",TRUE,2000,"Spring",32,"H-A Worker",TRUE
"693","EVER00116","EVER00116-07",TRUE,2000,"Spring",32,"H-A Worker",TRUE
"694","EVER00116","EVER00116-09",TRUE,2000,"Spring",41,"H-A Worker",TRUE
"695","EVER00148","EVER00148-02",FALSE,2000,"Spring",35,"Deputy Leader",FALSE
"696","EVER00148","EVER00148-03",FALSE,2000,"Spring",42,"Climber",FALSE
"697","EVER00148","EVER00148-04",FALSE,2000,"Spring",41,"Climber",FALSE
"698","EVER00148","EVER00148-05",FALSE,2000,"Spring",36,"Climber",FALSE
"699","EVER00148","EVER00148-06",FALSE,2000,"Spring",38,"Climber",FALSE
"700","EVER00148","EVER00148-01",FALSE,2000,"Spring",41,"Leader",FALSE
"701","MANA80101","MANA80101-10",FALSE,1980,"Spring",29,"Sirdar",FALSE
"702","MANA80101","MANA80101-11",FALSE,1980,"Spring",25,"Climbing sirdar",FALSE
"703","KANG81101","KANG81101-24",FALSE,1981,"Spring",31,"Sirdar",FALSE
"704","KANG81101","KANG81101-25",FALSE,1981,"Spring",37,"Sirdar",FALSE
"705","KABD85101","KABD85101-01",TRUE,1985,"Spring",40,"Co-Leader",FALSE
"706","KABD85101","KABD85101-02",TRUE,1985,"Spring",50,"Co-Leader",FALSE
"707","KABD85101","KABD85101-13",TRUE,1985,"Spring",26,"Climber",FALSE
"708","KABD85101","KABD85101-09",FALSE,1985,"Spring",42,"Climber",FALSE
"709","KABD85101","KABD85101-18",FALSE,1985,"Spring",31,"Climber",FALSE
"710","KABD85101","KABD85101-10",FALSE,1985,"Spring",22,"Climber",FALSE
"711","KABD85101","KABD85101-20",TRUE,1985,"Spring",30,"Climber",FALSE
"712","DHA196104","DHA196104-04",FALSE,1996,"Spring",37,"Climber",FALSE
"713","EVER01108","EVER01108-02",TRUE,2001,"Spring",45,"Climber",TRUE
"714","EVER01108","EVER01108-01",TRUE,2001,"Spring",32,"Leader",TRUE
"715","EVER01108","EVER01108-03",FALSE,2001,"Spring",28,"Climber",TRUE
"716","EVER01108","EVER01108-04",FALSE,2001,"Spring",35,"Climber",TRUE
"717","EVER01108","EVER01108-05",FALSE,2001,"Spring",40,"Climber",FALSE
"718","EVER01108","EVER01108-06",FALSE,2001,"Spring",46,"BC Manager",FALSE
"719","EVER01108","EVER01108-07",TRUE,2001,"Spring",54,"Climber",TRUE
"720","EVER01108","EVER01108-09",TRUE,2001,"Spring",26,"H-A Worker",TRUE
"721","EVER01108","EVER01108-11",TRUE,2001,"Spring",29,"H-A Worker",TRUE
"722","EVER01108","EVER01108-08",TRUE,2001,"Spring",27,"H-A Worker",TRUE
"723","EVER01108","EVER01108-10",TRUE,2001,"Spring",30,"H-A Worker",TRUE
"724","MAKA01104","MAKA01104-02",FALSE,2001,"Spring",30,"Climber",FALSE
"725","MAKA01104","MAKA01104-03",FALSE,2001,"Spring",34,"Climber",FALSE
"726","MAKA01104","MAKA01104-04",FALSE,2001,"Spring",32,"Climber",FALSE
"727","MAKA01104","MAKA01104-05",FALSE,2001,"Spring",44,"Exp Doctor",FALSE
"728","MAKA01104","MAKA01104-06",FALSE,2001,"Spring",45,"Climber",FALSE
"729","MAKA01104","MAKA01104-07",FALSE,2001,"Spring",38,"Climber",FALSE
"730","MAKA01104","MAKA01104-01",FALSE,2001,"Spring",45,"Leader",FALSE
"731","MAKA01104","MAKA01104-08",FALSE,2001,"Spring",37,"Climber",FALSE
"732","BARU01304","BARU01304-02",FALSE,2001,"Autumn",38,"Climber",FALSE
"733","BARU01304","BARU01304-03",FALSE,2001,"Autumn",38,"Climber",FALSE
"734","BARU01304","BARU01304-04",FALSE,2001,"Autumn",44,"Climber",FALSE
"735","BARU01304","BARU01304-05",FALSE,2001,"Autumn",43,"Climber",FALSE
"736","BARU01304","BARU01304-06",FALSE,2001,"Autumn",26,"Climber",FALSE
"737","BARU01304","BARU01304-07",FALSE,2001,"Autumn",46,"BC Medical Officer",FALSE
"738","BARU01304","BARU01304-08",FALSE,2001,"Autumn",56,"Climber",FALSE
"739","BARU01304","BARU01304-01",FALSE,2001,"Autumn",34,"Leader",FALSE
"740","BARU02101","BARU02101-03",FALSE,2002,"Spring",50,"Climber",FALSE
"741","BARU02101","BARU02101-04",FALSE,2002,"Spring",62,"Climber",FALSE
"742","BARU02101","BARU02101-05",FALSE,2002,"Spring",35,"Climber",FALSE
"743","BARU02101","BARU02101-06",FALSE,2002,"Spring",40,"Climber",FALSE
"744","BARU02101","BARU02101-07",FALSE,2002,"Spring",35,"Climber",FALSE
"745","BARU02101","BARU02101-08",FALSE,2002,"Spring",44,"Climber",FALSE
"746","BARU02101","BARU02101-09",FALSE,2002,"Spring",48,"Climber",FALSE
"747","BARU02101","BARU02101-10",FALSE,2002,"Spring",62,"Climber",FALSE
"748","BARU02101","BARU02101-02",FALSE,2002,"Spring",32,"Deputy Leader",FALSE
"749","BARU02101","BARU02101-11",FALSE,2002,"Spring",45,"Climber",FALSE
"750","BARU02101","BARU02101-12",FALSE,2002,"Spring",49,"Climber",FALSE
"751","BARU02101","BARU02101-13",FALSE,2002,"Spring",29,"Climber",FALSE
"752","BARU02101","BARU02101-01",FALSE,2002,"Spring",57,"Leader",FALSE
"753","BARU02101","BARU02101-14",FALSE,2002,"Spring",56,"Climber",FALSE
"754","CHOY02117","CHOY02117-02",FALSE,2002,"Spring",36,"Climber",FALSE
"755","CHOY02117","CHOY02117-03",FALSE,2002,"Spring",50,"Climber",FALSE
"756","CHOY02117","CHOY02117-01",TRUE,2002,"Spring",43,"Leader",FALSE
"757","CHOY02117","CHOY02117-04",FALSE,2002,"Spring",31,"Climber",FALSE
"758","CHOY02117","CHOY02117-05",TRUE,2002,"Spring",31,"Climber",FALSE
"759","EVER02112","EVER02112-02",FALSE,2002,"Spring",27,"Climber",FALSE
"760","EVER02112","EVER02112-03",TRUE,2002,"Spring",29,"Climber",TRUE
"761","EVER02112","EVER02112-04",FALSE,2002,"Spring",35,"Climber",FALSE
"762","EVER02112","EVER02112-01",TRUE,2002,"Spring",47,"Leader",TRUE
"763","EVER02112","EVER02112-05",FALSE,2002,"Spring",33,"Climber",FALSE
"764","EVER02112","EVER02112-06",TRUE,2002,"Spring",33,"H-A Worker",TRUE
"765","MAKA02102","MAKA02102-02",FALSE,2002,"Spring",45,"Climber",FALSE
"766","MAKA02102","MAKA02102-03",FALSE,2002,"Spring",58,"Climber",FALSE
"767","MAKA02102","MAKA02102-04",FALSE,2002,"Spring",52,"Climber",FALSE
"768","MAKA02102","MAKA02102-05",FALSE,2002,"Spring",42,"Climber",FALSE
"769","MAKA02102","MAKA02102-06",FALSE,2002,"Spring",40,"Climber",FALSE
"770","MAKA02102","MAKA02102-07",TRUE,2002,"Spring",48,"Climber",FALSE
"771","MAKA02102","MAKA02102-08",FALSE,2002,"Spring",51,"Climber",FALSE
"772","MAKA02102","MAKA02102-01",TRUE,2002,"Spring",50,"Leader",TRUE
"773","MAKA02102","MAKA02102-09",FALSE,2002,"Spring",43,"Climber",FALSE
"774","MAKA02102","MAKA02102-10",FALSE,2002,"Spring",33,"Climber",FALSE
"775","MAKA02102","MAKA02102-11",TRUE,2002,"Spring",43,"Climber",FALSE
"776","MAKA02102","MAKA02102-12",FALSE,2002,"Spring",42,"Climber",FALSE
"777","MAKA02103","MAKA02103-02",FALSE,2002,"Spring",32,"Climber",FALSE
"778","MAKA02103","MAKA02103-03",TRUE,2002,"Spring",39,"Climber",FALSE
"779","MAKA02103","MAKA02103-04",TRUE,2002,"Spring",43,"Climber",FALSE
"780","MAKA02103","MAKA02103-01",TRUE,2002,"Spring",28,"Leader",FALSE
"781","MAKA02103","MAKA02103-05",TRUE,2002,"Spring",37,"Climber",FALSE
"782","MAKA02103","MAKA02103-06",FALSE,2002,"Spring",42,"Climber",FALSE
"783","MAKA02103","MAKA02103-07",TRUE,2002,"Spring",36,"H-A Worker",FALSE
"784","TKPO02102","TKPO02102-03",FALSE,2002,"Spring",25,"Climber",FALSE
"785","TKPO02102","TKPO02102-04",FALSE,2002,"Spring",25,"Climber",FALSE
"786","TKPO02102","TKPO02102-05",FALSE,2002,"Spring",23,"Climber",FALSE
"787","TKPO02102","TKPO02102-06",FALSE,2002,"Spring",24,"Climber",FALSE
"788","TKPO02102","TKPO02102-07",FALSE,2002,"Spring",31,"Climber",FALSE
"789","TKPO02102","TKPO02102-08",FALSE,2002,"Spring",48,"Climber",FALSE
"790","TKPO02102","TKPO02102-02",FALSE,2002,"Spring",26,"Deputy Leader",FALSE
"791","TKPO02102","TKPO02102-09",FALSE,2002,"Spring",22,"Climber",FALSE
"792","TKPO02102","TKPO02102-01",FALSE,2002,"Spring",25,"Leader",FALSE
"793","ANN402302","ANN402302-02",FALSE,2002,"Autumn",45,"Climber",FALSE
"794","ANN402302","ANN402302-03",FALSE,2002,"Autumn",25,"Climber",FALSE
"795","ANN402302","ANN402302-04",FALSE,2002,"Autumn",48,"Climber",FALSE
"796","ANN402302","ANN402302-01",FALSE,2002,"Autumn",39,"Leader",FALSE
"797","ANN402302","ANN402302-05",FALSE,2002,"Autumn",36,"Climber",FALSE
"798","ANN402302","ANN402302-06",FALSE,2002,"Autumn",55,"Climber",FALSE
"799","ANN402302","ANN402302-07",FALSE,2002,"Autumn",47,"Climber",FALSE
"800","BARU02303","BARU02303-03",FALSE,2002,"Autumn",48,"Climber",FALSE
"801","BARU02303","BARU02303-02",TRUE,2002,"Autumn",58,"Deputy Leader",FALSE
"802","BARU02303","BARU02303-04",TRUE,2002,"Autumn",41,"Climber",FALSE
"803","BARU02303","BARU02303-05",FALSE,2002,"Autumn",30,"Climber",FALSE
"804","BARU02303","BARU02303-06",TRUE,2002,"Autumn",37,"Climber",FALSE
"805","BARU02303","BARU02303-01",TRUE,2002,"Autumn",44,"Leader",FALSE
"806","JANU02401","JANU02401-03",FALSE,2002,"Winter",27,"Climber",FALSE
"807","JANU02401","JANU02401-04",FALSE,2002,"Winter",31,"Climber",FALSE
"808","JANU02401","JANU02401-01",FALSE,2002,"Winter",37,"Leader",FALSE
"809","JANU02401","JANU02401-05",FALSE,2002,"Winter",35,"Climber",FALSE
"810","JANU02401","JANU02401-02",FALSE,2002,"Winter",43,"Deputy Leader",FALSE
"811","JANU02401","JANU02401-06",FALSE,2002,"Winter",39,"Climber",FALSE
"812","JANU02401","JANU02401-07",FALSE,2002,"Winter",40,"Exp Doctor",FALSE
"813","PUTH02301","PUTH02301-02",FALSE,2002,"Autumn",36,"Climber",FALSE
"814","PUTH02301","PUTH02301-03",FALSE,2002,"Autumn",28,"Climber",FALSE
"815","PUTH02301","PUTH02301-04",FALSE,2002,"Autumn",36,"Climber",FALSE
"816","PUTH02301","PUTH02301-01",FALSE,2002,"Autumn",38,"Leader",FALSE
"817","PUTH02301","PUTH02301-05",FALSE,2002,"Autumn",37,"Climber",FALSE
"818","PUTH02301","PUTH02301-06",FALSE,2002,"Autumn",32,"Exp Doctor",FALSE
"819","PUTH02301","PUTH02301-07",TRUE,2002,"Autumn",37,"Climber",FALSE
"820","PUTH02301","PUTH02301-08",TRUE,2002,"Autumn",34,"Climber",FALSE
"821","PUTH02301","PUTH02301-09",FALSE,2002,"Autumn",43,"Climber",FALSE
"822","PUTH02301","PUTH02301-10",FALSE,2002,"Autumn",30,"Climber",FALSE
"823","AMAD98316","AMAD98316-12",TRUE,1998,"Autumn",35,"H-A Worker",FALSE
"824","DHA197307","DHA197307-03",FALSE,1997,"Autumn",50,"Climber",FALSE
"825","AMAD03107","AMAD03107-02",FALSE,2003,"Spring",35,"Climber",FALSE
"826","AMAD03107","AMAD03107-03",FALSE,2003,"Spring",31,"Climber",FALSE
"827","AMAD03107","AMAD03107-01",FALSE,2003,"Spring",49,"Leader",FALSE
"828","AMAD03107","AMAD03107-04",TRUE,2003,"Spring",31,"Climber",FALSE
"829","AMAD03107","AMAD03107-05",TRUE,2003,"Spring",51,"H-A Worker",FALSE
"830","CHOY03103","CHOY03103-01",FALSE,2003,"Spring",35,"Leader",FALSE
"831","CHOY03103","CHOY03103-02",TRUE,2003,"Spring",22,"Climber",FALSE
"832","CHOY03103","CHOY03103-03",FALSE,2003,"Spring",36,"Climber",FALSE
"833","CHOY03103","CHOY03103-04",FALSE,2003,"Spring",39,"Climber",FALSE
"834","EVER03124","EVER03124-02",FALSE,2003,"Spring",49,"Climber",FALSE
"835","EVER03124","EVER03124-01",TRUE,2003,"Spring",36,"Leader",TRUE
"836","EVER03124","EVER03124-03",FALSE,2003,"Spring",45,"Deputy Leader",FALSE
"837","EVER03124","EVER03124-04",FALSE,2003,"Spring",43,"Climber",FALSE
"838","EVER03124","EVER03124-08",TRUE,2003,"Spring",38,"H-A Worker",TRUE
"839","EVER03124","EVER03124-09",TRUE,2003,"Spring",39,"H-A Worker",TRUE
"840","EVER03124","EVER03124-05",TRUE,2003,"Spring",30,"H-A Worker",TRUE
"841","EVER03124","EVER03124-07",TRUE,2003,"Spring",31,"H-A Worker",TRUE
"842","EVER03168","EVER03168-02",TRUE,2003,"Spring",39,"Climber",TRUE
"843","EVER03168","EVER03168-03",FALSE,2003,"Spring",35,"Climber",TRUE
"844","EVER03168","EVER03168-04",FALSE,2003,"Spring",40,"Climber",TRUE
"845","EVER03168","EVER03168-01",TRUE,2003,"Spring",45,"Leader",TRUE
"846","EVER03168","EVER03168-06",TRUE,2003,"Spring",22,"H-A Worker",TRUE
"847","EVER03168","EVER03168-05",TRUE,2003,"Spring",22,"H-A Worker",TRUE
"848","CHOY03103","CHOY03103-06",FALSE,2003,"Spring",44,"Sirdar",FALSE
"849","EVER03124","EVER03124-06",FALSE,2003,"Spring",28,"H-A Worker",FALSE
"850","AMAD03327","AMAD03327-01",TRUE,2003,"Autumn",25,"Leader",FALSE
"851","AMAD03327","AMAD03327-02",TRUE,2003,"Autumn",31,"Climber",FALSE
"852","AMAD03327","AMAD03327-03",TRUE,2003,"Autumn",30,"Climber",FALSE
"853","AMAD03327","AMAD03327-04",TRUE,2003,"Autumn",25,"H-A Worker",FALSE
"854","AMAD03327","AMAD03327-06",TRUE,2003,"Autumn",22,"H-A Worker",FALSE
"855","AMAD03327","AMAD03327-05",TRUE,2003,"Autumn",22,"H-A Worker",FALSE
"856","CHOY03318","CHOY03318-02",FALSE,2003,"Autumn",32,"Deputy Leader",FALSE
"857","CHOY03318","CHOY03318-04",FALSE,2003,"Autumn",59,"Climber",FALSE
"858","CHOY03318","CHOY03318-05",TRUE,2003,"Autumn",23,"Climber",TRUE
"859","CHOY03318","CHOY03318-06",FALSE,2003,"Autumn",35,"Climber",FALSE
"860","CHOY03318","CHOY03318-07",TRUE,2003,"Autumn",47,"Climber",TRUE
"861","CHOY03318","CHOY03318-08",FALSE,2003,"Autumn",58,"Climber",FALSE
"862","CHOY03318","CHOY03318-01",TRUE,2003,"Autumn",26,"Leader",TRUE
"863","CHOY03318","CHOY03318-09",FALSE,2003,"Autumn",57,"Climber",TRUE
"864","CHOY03318","CHOY03318-03",FALSE,2003,"Autumn",24,"Deputy Leader",TRUE
"865","CHOY03318","CHOY03318-10",FALSE,2003,"Autumn",25,"Climber/Guide",TRUE
"866","CHOY03318","CHOY03318-11",FALSE,2003,"Autumn",59,"Climber",FALSE
"867","CHOY03318","CHOY03318-12",TRUE,2003,"Autumn",37,"Climber",TRUE
"868","CHOY03318","CHOY03318-13",FALSE,2003,"Autumn",38,"Climber",FALSE
"869","CHOY03318","CHOY03318-14",FALSE,2003,"Autumn",35,"Climber",TRUE
"870","CHOY03318","CHOY03318-15",FALSE,2003,"Autumn",70,"Climber",TRUE
"871","CHOY03318","CHOY03318-16",FALSE,2003,"Autumn",41,"Climber",FALSE
"872","CHOY03318","CHOY03318-17",TRUE,2003,"Autumn",37,"H-A Worker",TRUE
"873","CHOY03318","CHOY03318-18",TRUE,2003,"Autumn",24,"H-A Worker",TRUE
"874","CHOY03318","CHOY03318-21",TRUE,2003,"Autumn",23,"H-A Worker",TRUE
"875","GURK03301","GURK03301-03",FALSE,2003,"Autumn",32,"Climber",FALSE
"876","GURK03301","GURK03301-04",FALSE,2003,"Autumn",48,"Climber",FALSE
"877","GURK03301","GURK03301-01",FALSE,2003,"Autumn",47,"Leader",FALSE
"878","GURK03301","GURK03301-05",FALSE,2003,"Autumn",45,"Climber",FALSE
"879","GURK03301","GURK03301-06",FALSE,2003,"Autumn",22,"Climber",FALSE
"880","GURK03301","GURK03301-02",FALSE,2003,"Autumn",42,"Climbing Leader",FALSE
"881","GURK03301","GURK03301-07",FALSE,2003,"Autumn",42,"Climber",FALSE
"882","GURK03301","GURK03301-08",FALSE,2003,"Autumn",39,"Climber",FALSE
"883","HIML03302","HIML03302-02",TRUE,2003,"Autumn",28,"Climber",FALSE
"884","HIML03302","HIML03302-03",FALSE,2003,"Autumn",44,"Climber",FALSE
"885","HIML03302","HIML03302-01",FALSE,2003,"Autumn",40,"Leader",FALSE
"886","HIML03302","HIML03302-04",FALSE,2003,"Autumn",43,"Climber",FALSE
"887","HIML03302","HIML03302-05",FALSE,2003,"Autumn",31,"Climber",FALSE
"888","HIML03302","HIML03302-06",FALSE,2003,"Autumn",47,"Climber",FALSE
"889","HIML03302","HIML03302-07",FALSE,2003,"Autumn",55,"Climber",FALSE
"890","HIML03302","HIML03302-08",TRUE,2003,"Autumn",28,"H-A Worker",FALSE
"891","CHOY04122","CHOY04122-02",FALSE,2004,"Spring",43,"Climber",FALSE
"892","CHOY04122","CHOY04122-03",FALSE,2004,"Spring",43,"Climber",FALSE
"893","CHOY04122","CHOY04122-04",FALSE,2004,"Spring",57,"Climber",FALSE
"894","CHOY04122","CHOY04122-05",TRUE,2004,"Spring",42,"Climber",TRUE
"895","CHOY04122","CHOY04122-06",FALSE,2004,"Spring",46,"Climber",FALSE
"896","CHOY04122","CHOY04122-07",FALSE,2004,"Spring",56,"Climber",FALSE
"897","CHOY04122","CHOY04122-08",FALSE,2004,"Spring",29,"Climber",TRUE
"898","CHOY04122","CHOY04122-09",FALSE,2004,"Spring",40,"Climber",FALSE
"899","CHOY04122","CHOY04122-01",TRUE,2004,"Spring",38,"Leader",FALSE
"900","CHOY04122","CHOY04122-10",FALSE,2004,"Spring",35,"Climber",FALSE
"901","CHOY04122","CHOY04122-12",TRUE,2004,"Spring",26,"H-A Worker",FALSE
"902","CHOY04122","CHOY04122-11",TRUE,2004,"Spring",37,"H-A Worker",FALSE
"903","EVER04150","EVER04150-02",TRUE,2004,"Spring",33,"Climber",TRUE
"904","EVER04150","EVER04150-03",FALSE,2004,"Spring",47,"Climbing Advisor",FALSE
"905","EVER04150","EVER04150-01",TRUE,2004,"Spring",33,"Leader",TRUE
"906","EVER04150","EVER04150-04",FALSE,2004,"Spring",35,"Support",FALSE
"907","EVER04150","EVER04150-05",TRUE,2004,"Spring",29,"Climber",TRUE
"908","EVER04150","EVER04150-06",TRUE,2004,"Spring",36,"Climber",TRUE
"909","EVER04150","EVER04150-07",TRUE,2004,"Spring",35,"Climber",TRUE
"910","EVER04150","EVER04150-10",TRUE,2004,"Spring",33,"H-A Worker",TRUE
"911","EVER04150","EVER04150-09",TRUE,2004,"Spring",23,"H-A Worker",TRUE
"912","EVER04150","EVER04150-12",TRUE,2004,"Spring",18,"H-A Worker",TRUE
"913","EVER04150","EVER04150-11",TRUE,2004,"Spring",18,"H-A Worker",TRUE
"914","EVER04150","EVER04150-08",TRUE,2004,"Spring",25,"H-A Worker",TRUE
"915","EVER04156","EVER04156-01",FALSE,2004,"Spring",37,"Leader",FALSE
"916","EVER04156","EVER04156-02",FALSE,2004,"Spring",45,"Film Team",FALSE
"917","EVER04156","EVER04156-03",FALSE,2004,"Spring",24,"Climber",FALSE
"918","EVER04156","EVER04156-04",TRUE,2004,"Spring",22,"Climber",TRUE
"919","EVER04156","EVER04156-05",TRUE,2004,"Spring",21,"Climber",TRUE
"920","EVER04156","EVER04156-06",FALSE,2004,"Spring",48,"Film Team",FALSE
"921","EVER04156","EVER04156-07",FALSE,2004,"Spring",46,"Exp Doctor",FALSE
"922","EVER04156","EVER04156-08",FALSE,2004,"Spring",24,"Journalist",FALSE
"923","EVER04156","EVER04156-10",TRUE,2004,"Spring",48,"H-A Worker",TRUE
"924","EVER04156","EVER04156-11",TRUE,2004,"Spring",27,"H-A Worker",TRUE
"925","EVER04156","EVER04156-09",TRUE,2004,"Spring",20,"H-A Worker",TRUE
"926","CHOY04302","CHOY04302-03",TRUE,2004,"Autumn",31,"Climber",TRUE
"927","CHOY04302","CHOY04302-04",TRUE,2004,"Autumn",40,"Climber",TRUE
"928","CHOY04302","CHOY04302-05",TRUE,2004,"Autumn",42,"Climber",TRUE
"929","CHOY04302","CHOY04302-01",FALSE,2004,"Autumn",52,"Leader",TRUE
"930","CHOY04302","CHOY04302-06",TRUE,2004,"Autumn",53,"Climber",TRUE
"931","CHOY04302","CHOY04302-07",TRUE,2004,"Autumn",54,"Climber",TRUE
"932","CHOY04302","CHOY04302-08",TRUE,2004,"Autumn",45,"Climber",TRUE
"933","CHOY04302","CHOY04302-09",TRUE,2004,"Autumn",44,"Climber",TRUE
"934","CHOY04302","CHOY04302-10",TRUE,2004,"Autumn",30,"Climber",TRUE
"935","CHOY04302","CHOY04302-11",TRUE,2004,"Autumn",46,"Climber",TRUE
"936","CHOY04302","CHOY04302-12",TRUE,2004,"Autumn",52,"Climber",TRUE
"937","CHOY04302","CHOY04302-13",TRUE,2004,"Autumn",40,"Climber",TRUE
"938","CHOY04302","CHOY04302-14",TRUE,2004,"Autumn",36,"Climber",TRUE
"939","CHOY04302","CHOY04302-02",TRUE,2004,"Autumn",44,"Deputy Leader",TRUE
"940","CHOY04302","CHOY04302-15",TRUE,2004,"Autumn",48,"Climber",TRUE
"941","CHOY04302","CHOY04302-16",TRUE,2004,"Autumn",30,"Climber",TRUE
"942","CHOY04302","CHOY04302-23",TRUE,2004,"Autumn",33,"H-A Worker",FALSE
"943","CHOY04302","CHOY04302-20",TRUE,2004,"Autumn",34,"H-A Worker",FALSE
"944","CHOY04302","CHOY04302-22",TRUE,2004,"Autumn",36,"H-A Worker",FALSE
"945","CHOY04302","CHOY04302-19",TRUE,2004,"Autumn",21,"H-A Worker",FALSE
"946","CHOY04302","CHOY04302-18",TRUE,2004,"Autumn",20,"H-A Worker",FALSE
"947","CHOY04302","CHOY04302-17",TRUE,2004,"Autumn",19,"H-A Worker",FALSE
"948","CHOY04302","CHOY04302-21",TRUE,2004,"Autumn",33,"H-A Worker",FALSE
"949","TILI04301","TILI04301-03",FALSE,2004,"Autumn",50,"Climber",FALSE
"950","TILI04301","TILI04301-02",FALSE,2004,"Autumn",46,"Climber",FALSE
"951","TILI04301","TILI04301-01",FALSE,2004,"Autumn",41,"Leader",FALSE
"952","TILI04301","TILI04301-04",FALSE,2004,"Autumn",38,"Climber",FALSE
